,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
200,sihos,#liberty #nogoverment #freemarkets #crypto #soundmoney #gold #silver  Sometimes you need to read between the lines.,Nation of Covid morrons (DK),206,132,3666,1,"Hvis man stemmer (også blankt) ved næste kommunal/folketingsvalg er man mentalt retarderet

#dkpol #GramseGate","['dkpol', 'GramseGate']",2021-08-12 20:21:18
201,KlausKblog,"Klaus K, journalist & sangskriver i Danser med Drenge. Skriver om frihed, livsstil, forbud & tvang: https://t.co/yLL8XKHHDv",København,511,2478,33358,75,"1. Der er videnskabelig evidens for, at nedlukninger ikke virker.
2. Der er videnskabelig evidens for, at ansigtsmasker ikke virker.
3. Testene er ubrugelige til massetestning.

Hvad fejler beslutningstagerne?

#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-12 20:20:53
202,KlausKblog,"Klaus K, journalist & sangskriver i Danser med Drenge. Skriver om frihed, livsstil, forbud & tvang: https://t.co/yLL8XKHHDv",København,511,2478,33358,5,"3/n. Hvorfor gør de mon det her? - Hvordan kan nogen tro på, at smitteopsporing er effektivt mod  virus, der kan transporteret med vinden over tusinder af kilometer?
https://t.co/d9lu3AsiGl
 #stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-12 20:20:36
203,KlausKblog,"Klaus K, journalist & sangskriver i Danser med Drenge. Skriver om frihed, livsstil, forbud & tvang: https://t.co/yLL8XKHHDv",København,511,2478,33358,18,"1/n. Snart må vi vel forvente at regeringens ""sundhedseksperter"" og regeringen får den idé at lukke landet ned og indføre de andre meningsløse restriktioner når der er pollen i luften.
https://t.co/M3ZD9naXs3
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-12 20:20:11
204,KlausKblog,"Klaus K, journalist & sangskriver i Danser med Drenge. Skriver om frihed, livsstil, forbud & tvang: https://t.co/yLL8XKHHDv",København,511,2478,33358,6,"9/n. Diameteren for coronavirus er 100 - 1000 gange mindre end diameteren for pollen. Og det er vist, at virus i store mængder transporteres luftbåren i atmosfæren over tusinder af km.
https://t.co/WweYXgs4Tw
#dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-12 20:19:35
205,JakobSchjodt,"TV-journalist og MoJo-(mobiljournalist) der også er vild med kunst, musik, politik og andre sociale medier. Underviser.",Denmark,1558,782,9441,0,Tværkommunale oversvømmelser tages op i Folketinget #dkpol #klima #dkgreen  https://t.co/NCCRjmAeXY,"['dkpol', 'klima', 'dkgreen']",2021-08-12 20:19:31
206,angeist,"Indlandschef på Information
- ange@information.dk","København, Hovedstaden",654,11321,6472,4,Dette er en helt igennem uhyggelig sag. @ThomasVibjerg og @mettealbaek fortsætter afdækningen af PFOS-forureningen i Korsør: Borgere  har store mængder gift i kroppen #dkpol    https://t.co/iM6pxvRMwD,[],2021-08-12 20:18:12
207,BosseStine,"Board Professionel exp from GER, DK, UK, SWE and North Atlantic - Chair Europeanmovement DK Board Int Europeanmovement #Chair @PlanBørnefonden #FBPE",,1602,35253,148737,0,Virkelig æv! #dkpol https://t.co/fY2JMgOA6Q,['dkpol'],2021-08-12 20:17:30
208,jjhjort,fritids researcer i sager som har eller kan have offentlighedens kendskab og interesse 😂😂😂,"Hovedstaden, Danmark",948,394,66051,5,"Hvad #MeToo angår, så er det @radikale parti smæk fyldt med rådne 🍎og formanden har også en stor andel i skandalerne. #dkpol https://t.co/69naXM4kgV","['MeToo', 'dkpol']",2021-08-12 20:17:07
209,HjalteOlsen,"Journalist, writer, wanderer, idler - mostly South Asia, SE Asia & Southern Africa / hjalteolsen@gmail.com (0045)26180581","Copenhagen, Denmark",1921,880,6807,0,Er det her første gang en journalistisk fejldisposition i #dkmedier er blevet forsvaret med hellige skrifter? #dkpol ps. kritikken har intet med syndighed at gøre - bare ukritisk forherligelse af et politisk udspil. Det er slet ikke så kompliceret. https://t.co/A1s29yYQk9,"['dkmedier', 'dkpol']",2021-08-12 20:16:24
210,grummedal,Cph| Medical Doctor | Fear of apples 🍎,Copenhagen,449,58,794,11,"Mens boomerne kunne skumme boligfløden, køre dieselbil og nu lever fedt af deres mursten 4 life, bliver de unge skåret i dagpengene for peanuts i det store regnskab. I sandhed tragikomik på allerhøjeste plan. Vi skal allesammen dø og åbenbart snart.. #dkpol https://t.co/26U2bh6TPK",[],2021-08-12 20:16:20
211,Mayanoavegan,dyrerettigheder nu - til alle dyr! Animal Rights activist meiya@yahoo.com,"Copenhagen, Denmark",1518,471,2407,19,"Tak til dansk landbrug

Og tanker til @spisekammeret for de mange sagsanlæg for at hindre beskyttelse af drikkevandet

Vågn nu op #dkpol 

https://t.co/n7sodQ9Tcb",[],2021-08-12 20:15:45
212,x01rose,"Kæmper for et samfund, der tager sig af dem der gerne vil, men ikke kan klare sig selv, (Sygdom, ledighed, handicap). Så må fællesskabet træde til, og hjælpe.",,1140,1499,91311,5,"Hvad #MeToo angår, så er det @radikale parti smæk fyldt med rådne 🍎og formanden har også en stor andel i skandalerne. #dkpol https://t.co/69naXM4kgV","['MeToo', 'dkpol']",2021-08-12 20:15:32
213,Mayanoavegan,dyrerettigheder nu - til alle dyr! Animal Rights activist meiya@yahoo.com,"Copenhagen, Denmark",1518,471,2407,12,"Hverken landmandens økonomi, Danmarks klimaregnskab eller dyrevelfærden hænger sammen, så skulle vi ikke skynde os at plukke denne lavthængende frugt og omgående stoppe al produktion af smågrise til eksport, @RasmusPrehn? @Spolitik #dkpol #dkgreen 
https://t.co/sKOCvgm0rN",[],2021-08-12 20:15:13
214,mortensode,"Professor of Global & migrant health, Senior Consultant Infect Diseases. Health systems research, Equity, social determinants,globalhealth","South Denmark, Denmark",3431,7993,61141,23,"Jeg synes nu billederne af @PernilleVermund var flotte. Ville også forsøge mig, men har ikke en rød kjole og var træt efter at have skovlet korn.  #såerderindhøstet #dkpol https://t.co/XiYm4CIEXw",[],2021-08-12 20:15:07
215,bjhjuler,"Danmarks største fanklub for #dkbiz #dkgreen #smvdk #dkstartup @DanskIndustri 📲+4523284912, 📬 boh@di.dk","Hovedstaden, Danmark",2869,1691,15545,5,Fin strategi for forsvarsindustrien fra @Trinebramsen - tæt samarbejde mellem industri og forsvar skaber flere high-tech arbejdspladser i DK. https://t.co/BPIeecUw6I #dkpol,[],2021-08-12 20:14:22
216,berteltorp,Eating politics by the megabyte at @datalobbyism as co-founder & CTO,"Copenhagen, Denmark",2785,624,2241,1,Ved Kristian Hegaard (R)'s udtræden af FT går mandatet umiddelbart til Christina Thorholm https://t.co/5e98yV2Lia #dkpol,['dkpol'],2021-08-12 20:14:16
217,AStjernholm,"Sådan en, der siger sin mening om ting.",Copenhagen,874,5755,3506,0,"Jaja, @KHegaard-sagen er skidespændende at tale om... 

Men det her er for vanvittigt. Jeg ved godt, historien er den samme i opbygning som altid - men tallene er jo stukket HELT AF! 
Hvorfor trender det ikke?! 

#dkpol https://t.co/tIcl8fPMjr",['dkpol'],2021-08-12 20:14:05
218,HenningRomme,Gymnasielærer og foredragsholder. Skriver fristil på Twitter som privat-Henning.,Frederiksberg,1136,626,2032,0,Generation X når de sender klimaregningen til unge arbejdsløse. #dkpol https://t.co/iaYapI2W97,['dkpol'],2021-08-12 20:13:11
219,eikofaust,"jeg kæmper for at få Fjernet Samliv / Ægtefælleafhængighed hos førtids og folkepensionister, da jeg IK vil betale 77% i skat, fordi min partner passer sit Job.","Fredericia, Danmark",267,76,2345,5,"På nogle punkter JO @sophieloehde
Omkring pensionister og SKATTEHAMMER er @HansAndersenV passiv.
#dkmedier #dkpol https://t.co/hgrFk7anZ2 https://t.co/y6MZQiSGI7","['dkmedier', 'dkpol']",2021-08-12 20:13:09
220,AStjernholm,"Sådan en, der siger sin mening om ting.",Copenhagen,874,5755,3506,5,"Mens store dele af verden kæmper mod en rasende pandemi og store økonomiske konsekvenser deraf, så har nogle få fået historiske formuegevinster. Coronakrisen har gjort kløften mellem rig og fattig vanvittig uoverskuelig. Det må vi gøre op med! #dkpol
https://t.co/epl5VdZ26z",[],2021-08-12 20:12:25
221,politikerpip,De populære tweets fra danske politikere. Skabt af @ernstpoulsen og @fiwa.,Danmark,2,1696,72723,8,"Storbritanniens eksport er nu over før-Brexit niveau. Værre og sværere var det så heller ikke!

#EU #Brexit #dkpol 

https://t.co/9aZi6omtAe","['EU', 'Brexit', 'dkpol']",2021-08-12 20:12:01
222,SmedenXborg,"Kommunikations- og pressechef, Danske Spil A/S",,1469,2403,2824,0,Forstår der er ballade om et foto i Berlingeren. Og at @politiken er forargede. Forleden fik jeg dette foto i mit feed fra netop Politiken. #dkpol #dkmedier https://t.co/ObnR3w1Kz1,"['dkpol', 'dkmedier']",2021-08-12 20:11:15
223,x01rose,"Kæmper for et samfund, der tager sig af dem der gerne vil, men ikke kan klare sig selv, (Sygdom, ledighed, handicap). Så må fællesskabet træde til, og hjælpe.",,1140,1499,91311,0,"Det er hat og briller. Der er ikke plads til møgsager i det parti, når man har sat sig så højt op på moralens høje hest, siger Joachim B. om @radikale Jeg plejer ikke at være enig med JBO om noget som helst, men jeg er fuldstændig enig her. #dkpol
https://t.co/X3rG5o7M9M",['dkpol'],2021-08-12 20:11:13
224,AsgerBaunsgaar1,,,376,67,3196,8,"Storbritanniens eksport er nu over før-Brexit niveau. Værre og sværere var det så heller ikke!

#EU #Brexit #dkpol 

https://t.co/9aZi6omtAe","['EU', 'Brexit', 'dkpol']",2021-08-12 20:10:46
225,GianniRivera69,Hopelessly in love with Rossoneri since 1988,Denmark 🇩🇰,951,339,30431,0,"Selv DF’s fanklub må da kunne se at det her er helt afmarcheret. Man kan helt legitimt synes 🇩🇰 skal have en stram udlændingepolitik, samtidig med man ikke efterlader folk, der risikerede deres liv for at hjælpe 🇩🇰 soldater, til offentlig henrettelse af Taliban. 
Skam jer! #dkpol https://t.co/GnshNQzGUe",['dkpol'],2021-08-12 20:10:17
226,sihos,#liberty #nogoverment #freemarkets #crypto #soundmoney #gold #silver  Sometimes you need to read between the lines.,Nation of Covid morrons (DK),206,132,3666,0,"Det giver egentlig god mening. Hvis @folketinget sørger for at jabbe alle danskere, så sørger Pfizer for en konstant stående diller til de sene nætter med “forhandlinger”. 10’er på det er gangbang og viagra. Fratrædelserne er performance problemer! 🤡

#dkpol #sundpol #Gramserne https://t.co/P2p8FT4Owh","['dkpol', 'sundpol', 'Gramserne']",2021-08-12 20:10:15
227,tr1skow,AP Computer Science | GC Business Administration  | Freelance Testmanager | #AaB fan | #JBU dommer | Eks-formand i Danske Fodbold Fanklubber | Veteran KFOR x 2,"Aalborg, denmark",489,496,8852,38,"Hvis standarden i år 2021 er, at vi kvinder skal være uden former og klæde os som mænd, for at man kan tage os seriøst i politik, så er det en standard, som jeg meget gerne udfordrer. Femininitet og forstand er IKKE hinandens modsætninger. #dkpol",[],2021-08-12 20:08:53
228,EleLund,smilet er den korteste afstand mellem to mennesker. Victor Borge,"Nordjylland, Danmark",694,695,26709,4,"Hvis @radikale nu også mister @KHegaard på grund af dårlig adfærd affødt af alkohol til fester, vil jeg gerne vide, hvor mange politikere det skal koste at få en velfungerende alkoholpolitik på den Radikale arbejdsplads.
#dkpol",[],2021-08-12 20:08:39
229,JanKjaersgaardS,"Principal Solution Architect at KMD. Focus on Finance solutions. Central Finance, EPM, Collaborative Finance",Copenhagen,181,153,2242,6,"Hvad med, at - i stedet for at lade de unge betale for klimakaos med deres SU - lave en boomer-skat på rige danskere fra 50erne og op? #dkpol #dkgreen",[],2021-08-12 20:07:41
230,RiggeNormark,,,104,57,834,47,"1/n. Det er en skandale, at der ikke er udført en systematisk undersøgelse af koagulationssystemsaktivering før vaccinegodkendelserne. - Og at de regulatoriske myndigheder har godkendt vaccinerne på trods af det.
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-12 20:07:22
231,Marchen_Neel,Chefredaktør på Jyllands-Posten. Brunsvigerambassadør for P4 Fyn. Mail: marchen@jp.dk (Psst: udtales Marken - som i marken er mejet 🌾....),copenhagen,3203,23663,8054,4,Dette er en helt igennem uhyggelig sag. @ThomasVibjerg og @mettealbaek fortsætter afdækningen af PFOS-forureningen i Korsør: Borgere  har store mængder gift i kroppen #dkpol    https://t.co/iM6pxvRMwD,[],2021-08-12 20:07:13
232,LazarusLine,"Judaskrop, fingerbølliv. Det private er politisk! Forvent klassekamp her. ✊❤️🏳️‍🌈🌱🚩 #ElskeElse 🐶 Fossiler, hav, himle og træer.🌿🌳🌲 She/her.",,702,1326,45860,2,"Øget fokus er vigtig da undersøgelsen har vist at unge LGBTQ+ elever mistrives markant mere end deres skolekammerater. De har flere selvmordstanker, er mere selvskadende og i større risiko for en spiseforstyrrelse. Dette kræver ikke kun fokus men også handling #dkpol #WorldPride https://t.co/GixrXrbGSw",[],2021-08-12 20:06:48
233,KlausJe11625098,Jesus Christ først. Forkynder evangeliet uden filter. Klar til alle diskussioner.Tåler kritik og giver tilbage.❤️ https://t.co/CIj237oaii husk RETWEET RETWEET,"Syddanmark, Danmark",480,119,1710,10,"I hvor PCR-tests har SSI egentlig taget fejl? De har brugt CT på 38 ved PCR-tests for COVID-19. Det burde være 28. Kort sagt rigtig mange ""positive"" testsvar har reelt været negative. Regn lige på hvad omkostningerne har været for så stor en fejl....
#dkpol",[],2021-08-12 20:06:44
234,FrejKofoed,Lyd- og videojournalist på Ekstra Bladet - jeg modtager tips og kattevideoer på frej@eb.dk,Danmark,356,542,243,3,"Det er så manipulerende at @KHegaard lige får nævnt, at han 'også er kommet til at køre folks tæer over, når dansegulvet har været tætpakket'. 

Underforstået, at han som kørestolsbruger, jo nemt kan være i vejen, så hjul og hænder beklageligvis havner de forkerte steder #dkpol",['dkpol'],2021-08-12 20:05:32
235,ThomasHeie,Fængselsbetjent - FREM'er - Fotograf - FDFer,"København, Danmark",111,269,21597,4,"I politiet og hos andre offentligt ansatte står vi med et voksende problem, som truer tilliden og demokratiet. Sociale medier kan bruges – og bliver brugt – til at chikanere, forfølge og personligt udstille ansatte, som passer deres arbejde. #dkpol https://t.co/0M4bh1ALZn",[],2021-08-12 20:03:13
236,ClaesArvidsson1,Författare och journalist,,151,1520,6883,5,"Dette er en decideret skandale - ALLE tolke der har arbejdet for det danske forsvar og ambassaden skal evakueres til Danmark. Det er helt grotesk at man opfører sig på denne måde #dkpol
Veteraner om ny tolke-aftale: Det er fedtet, respektløst og et svigt https://t.co/0cmYEWxyWa",[],2021-08-12 20:03:06
237,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344459,2,"Øget fokus er vigtig da undersøgelsen har vist at unge LGBTQ+ elever mistrives markant mere end deres skolekammerater. De har flere selvmordstanker, er mere selvskadende og i større risiko for en spiseforstyrrelse. Dette kræver ikke kun fokus men også handling #dkpol #WorldPride https://t.co/GixrXrbGSw",[],2021-08-12 20:02:43
238,LiseJensen18,"Børnekræftsygeplejerske og Ungekoordinator på AUH. Næstformand i Dansk Selskab for Ungdomsmedicin

Tweets for egen regning om alt og intet med mange ord",,697,551,6836,2,"Øget fokus er vigtig da undersøgelsen har vist at unge LGBTQ+ elever mistrives markant mere end deres skolekammerater. De har flere selvmordstanker, er mere selvskadende og i større risiko for en spiseforstyrrelse. Dette kræver ikke kun fokus men også handling #dkpol #WorldPride https://t.co/GixrXrbGSw","['dkpol', 'WorldPride']",2021-08-12 20:02:14
239,sarahabildskov,Hun/hende. Ræverød og mest her for at retweete,"Copenhagen, Denmark",450,126,2886,0,"Jeg er så pissehamrende træt af at leve i en verden, hvor magt giver mennesker en følelse af at have ret til andres kroppe #dkpol #MeToo","['dkpol', 'MeToo']",2021-08-12 20:02:13
240,CEngelsgaard,Medlem nr. 1398 af @NyeBorgerlige,,240,209,8545,3,Kommunalt ansatte vil fortælle den frygtelige sandhed om indvandrertætte områder – men ledelsen tvinger dem til tavshed: Der er en omfattende kriminalitet. Hele områder kontrolleres af kriminelle. Børn ned til 8 år bliver brugt som spioner. #dkpol https://t.co/y7UEdbvhmk,[],2021-08-12 20:02:09
241,bjhjuler,"Danmarks største fanklub for #dkbiz #dkgreen #smvdk #dkstartup @DanskIndustri 📲+4523284912, 📬 boh@di.dk","Hovedstaden, Danmark",2869,1691,15545,5,Medlem af @di_forsvar @TenCateArmour fik besøg af @Forsvarsmin @Trinebramsen Ministeren ønsker tættere samarbejde med #dkbiz Mere i @tv2fyn med bl.a. @JFinkielman #dkforsvar #dkpol https://t.co/WAwfoRdUgE https://t.co/AcFD2H7P0g,[],2021-08-12 20:01:47
242,cruiserlan,"Mortal and ecologically reusable, apart from fiilings in teeth and the aggregated pollution from industrial waste called food and city-air in my body",Earth,3092,1843,222148,2,"Jeg ved godt det bliver sagt ofte, men det kan ikke blive sagt ofte nok: lad os nu give #klimakrisen samme fokus på #corona 🙏🙏

#klima #dkpol #dkmedier #dkgreen",['klimakrisen'],2021-08-12 20:01:40
243,DanskIndustri,"DI - Dansk Industri. Når virksomheder i Danmark vinder, vinder hele Danmark",1787 Kbh V,4043,16154,14430,5,Medlem af @di_forsvar @TenCateArmour fik besøg af @Forsvarsmin @Trinebramsen Ministeren ønsker tættere samarbejde med #dkbiz Mere i @tv2fyn med bl.a. @JFinkielman #dkforsvar #dkpol https://t.co/WAwfoRdUgE https://t.co/AcFD2H7P0g,"['dkbiz', 'dkforsvar', 'dkpol']",2021-08-12 20:01:15
244,linelouise39,Politisk interesseret - og ikke engang Politiker/Journalist. 😉🙏🏻,København,412,229,3352,0,"@kasperloevkvist Den eneste man ikke gider have en kommentar fra, når man blæser rundt I det politiske Stormvejr. 😂🙏🏻

#dkpol #dkmedier","['dkpol', 'dkmedier']",2021-08-12 20:00:21
245,FrederikBertel,Livet i trods.,Denmark,198,136,141,1,Hvorfor fortsætter Heegaard ikke bare i @KonservativeDK ? #dkpol,['dkpol'],2021-08-12 20:00:05
246,ANDERSBONDO,Jeg er IKKE formand for Danmarks Lærerforening,,73,8544,4715,0,"Er begrundelsen virkeligt, at “det er spild af penge”, når flygtninge fra Afganistan ikke skal sendes hjem @mattiastesfaye ? Hvad er der sket med menneskesynet i @Spolitik ?
#dkpol 

https://t.co/E8GB0cQsCb",['dkpol'],2021-08-12 19:59:54
247,BenWernerC,"Journalist på @finansdk, hvor jeg dækker life science. Bitterheden og vreden skyldes et håbløst kærlighedsforhold til Brøndby IF. Kan fanges på bwc@finans.dk","København, Hovedstaden",328,668,4987,4,Dette er en helt igennem uhyggelig sag. @ThomasVibjerg og @mettealbaek fortsætter afdækningen af PFOS-forureningen i Korsør: Borgere  har store mængder gift i kroppen #dkpol    https://t.co/iM6pxvRMwD,[],2021-08-12 19:59:17
248,Reerso,Vandringsmand og Minimalist. Bonusfar til verdens bedste bonusdatter. Pipper lidt om specielle biler og arkitekten Arne Jacobsen.,,354,557,22465,0,"@edtwodth @Winther12 @KHegaard Et tab for de Radikale måske, for #dkpol nej. Han vil ikke være savnet.",['dkpol'],2021-08-12 19:57:08
249,Deadwoo08296522,"All, One",,83,14,417,15,"DANMARK SIGER KLART NEJ TIL KONTANTLØST SAMFUND

74 procent af Danskerne vil bevare kontanter og ønsker ikke et såkaldt kontantløst samfund.
Og så vil vi have mulighed for at trække vores penge ud af bankerne – i kontanter!
https://t.co/FhjkMSzdi9
#dkpol #kontanter https://t.co/xao7yQlnFz",[],2021-08-12 19:54:47
250,DanskIndustri,"DI - Dansk Industri. Når virksomheder i Danmark vinder, vinder hele Danmark",1787 Kbh V,4043,16154,14430,3,"På besøg hos forsvarsvirksomheden @TenCateArmour; en virksomhed ud af mange, der er med til at spille en afgørende rolle for Danmarks forsvar og sikkerhed. Glædeligt at regeringen viser så stor forståelse for betydningen af den danske forsvarsindustri #dkpol @Trinebramsen https://t.co/4hm4VVJco5",[],2021-08-12 19:54:47
251,soepetersoe,Photographie. Ornithologie. Botanique. Mycologie. Jazz. Litteratur. Miljø. Evolutionsteori. Demokrati. #dkpol #postvækst,"Lystrup, Danmark",303,100,5730,7,"Det er genialt det her. Først fester vi halv- og helgamle for fulde gardiner 🥳 Og når så regningen skal betales, sender vi den til de unge arbejdsløse 😇
#dkpol
https://t.co/xvYysfrikl",[],2021-08-12 19:54:18
252,HrEngelholm,"Spejder, eventyrer, livsnyder, gentleman, officer. Navigerer efter frihed, bevægelse, balance og ordentlighed. Pipper stolt med eget næb.","Frederiksberg, Danmark",434,371,1410,2,"Så ranker man lige ryggen og spænder hjelmen to hakker ind, når ⁦@Forsvarsmin⁩ og ⁦@Trinebramsen⁩ fra ⁦@regeringDK⁩ lancerer ny forsvarsindustriel strategi på ens arbejdsplads #dkpol #dkforsvar #ProudToBeAWeibel  https://t.co/vfDHfheZPB","['dkpol', 'dkforsvar', 'ProudToBeAWeibel']",2021-08-12 19:53:44
253,michael_eis,Founder Scandinavian #crowdfunding platforms @booomerang_dk @crowdinvest_dk @crowdfarmDK @dkcrowdfunding (formand). Captain @ivaerkskibet Per.acc.,Espergærde - Snoghøj ,721,1627,26978,0,Alkohol ud af #dkpol,['dkpol'],2021-08-12 19:53:08
254,JohnnyHeinlein,"Get on https://t.co/ItATGfmdjA
https://t.co/cZ8gMEfmkU","Dragør, Danmark",1042,234,7803,13,"1/n. No surprise. - Se opsummering i Tweet herunder af den kendte viden om ekspressionen af ACE2 i forskellige organer. - Nyrerne er et af organsystemerne med høj ekspression. 
https://t.co/ucmW31CRFl
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-12 19:52:47
255,Uffewelander,jeg kan ikke alt.jeg ved ikke alt. Så er det godt min vilje intet fejler. Bor i Holstebro,,673,226,13128,0,"700+ husstande i Holstebro risikere oversvømmelser fordi nogle fra Danmarks Naturfredningsforening vil beskytte en plante 🤬🤬🤦‍♂️ Milliarder vs en fredet plante. #dkmedier
#dkpol #sygtankegang #blivnuvoksen 
https://t.co/Vfd5LUjxJC","['dkmedier', 'dkpol', 'sygtankegang', 'blivnuvoksen']",2021-08-12 19:51:43
256,JakobAandstad,Danish naturalist & conservationist. Member of The Danish Youth Climate Council @ungeklimaraad representing @DanmarksNatur 💚,"Vejle, Denmark",206,34,172,0,"""Grundvandsparkerne er samtidig et rigtig godt udgangspunkt for at skabe bedre og mere sammenhængende naturområder."" #dkpol #dkgreen https://t.co/IfLeYhdF6d","['dkpol', 'dkgreen']",2021-08-12 19:51:29
257,LarsBStruwe,"Sikkerhedspolitik, strategi med udgangspunkt i historisk viden i fokus.  Generalsekretær, ph.d., i Atlantsammenslutningen Mob: 3059 1944",Copenhagen,326,1469,2610,4,"Som dreng så jeg disse billeder med frygt. Nu gentager de sig måske. USA der er født af et oprør, har ikke selv udviklet en holdbar strategi og doktrin til oprørsbekæmpelse. @AtlantDK #dkpol #COIN #Afghanistan #NytVietnam https://t.co/iIhZCXvKCX","['dkpol', 'COIN', 'Afghanistan', 'NytVietnam']",2021-08-12 19:51:01
258,lan_stefan,"Kritisk, afslørende og dybdegående journalistik. Mere retssikkerhed, gennemsigtighed, anstændighed og humor! Content Manager og guitarist 🎸⚽️💙",København,1038,154,1801,0,"Hvorfor sygemelder @KHegaard sig ikke, ligesom @oestergaard og Naser Khader gjorde? Det kan vel kun være fordi, han ved, at Mette Frederiksen snart trykke på valgknappen? 🤭 #dkpol #dkmedier","['dkpol', 'dkmedier']",2021-08-12 19:49:42
259,LoveTrueNature,☮️🙏🏼LOVE❤️#Prince😇spirit&soul🌞🌹💦🌈🕉🎶🕊💞🕊🌐💓🎶#music💨👣#nature🌕🦋#PaisleyPark🍁✝️😘🌲WorldPeaceHugs♻️💙🐬🎶🐸#organic💚🍎👌🏿#wildlife🐾💜✌🏾,Denmark DK Europe Earth Heart,3580,1818,98604,1,"Det blev så SSI og SST understøttet af diverse eksperter, der klarede det for regeringen #dkpol https://t.co/dvYPnfjBHv",['dkpol'],2021-08-12 19:48:59
260,FlemmingSvenss1,"CV19 vacciner er Genterapi, PCR påviser ikke du har en infektion WHO,CDC,NIAID,SSI,SST,FDA,RKI, LMS,Pfizer,Moderna,AZ,JJ, 🖕🏻💉",Danmark,227,273,5098,18,"1/n. Snart må vi vel forvente at regeringens ""sundhedseksperter"" og regeringen får den idé at lukke landet ned og indføre de andre meningsløse restriktioner når der er pollen i luften.
https://t.co/M3ZD9naXs3
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-12 19:48:54
261,kasper_ly,Freelance journalist and postdoc at University of Copenhagen. RT not endorsement.,"København, Danmark",1023,388,13218,28,"""Vi frygter, at tolkenes ophold ikke bliver midlertidigt""

Det gør tolkene nok også, eftersom det ville betyde, at de aldrig igen ville være sikre i deres eget hjemland, men fortæl mig om DIT problem igen

#dkpol",[],2021-08-12 19:46:43
262,HNderskov,Deler og skriver om emner inden for sikkerhedspolitiske interesser og forsvarsindustri. Politisk sociolog. Arbejder i DI / FAD og er også ekstern lektor på CBS,,99,28,49,1,Breaking news! Ny forsvarsindustriel strategi præsenteres imorgen af ⁦@Trinebramsen⁩ og ⁦@simonkollerup⁩ #dkpol #dkbiz #dkforsvar https://t.co/rvRUfkYK3R,"['dkpol', 'dkbiz', 'dkforsvar']",2021-08-12 19:46:17
263,Kristia28867616,You are experiencing civilisational collapse.,Denmark,230,33,384,0,@SSTSundhed @SSTbrostrom Er I en styrelse for sundhed eller en flok aktivister der laver politiske kampagner for skattemidler? Hvorfor flager I med regnbueflag? #dkpol,['dkpol'],2021-08-12 19:46:14
264,DaugardKasper,,,374,4,94,4,Ros til @RosenkrantzT for at fremsende datoer til kommende forhandlingsforløb om nye nationale test. I god tid og med en hel møderække - som alle sammen ligger på fornuftige tidspunkter 👍 Det kunne mange ministre lære noget af! Og det burde være en selvfølge #dkpol,[],2021-08-12 19:46:05
265,KlausJe11625098,Jesus Christ først. Forkynder evangeliet uden filter. Klar til alle diskussioner.Tåler kritik og giver tilbage.❤️ https://t.co/CIj237oaii husk RETWEET RETWEET,"Syddanmark, Danmark",480,119,1710,1,"🚨 Message til alle jer Corona-panikere derude 🚨 SSI siger nu hvad vi andre har sagt hele tiden: tag din vaccine og slap helt af. 

Kunne være fedt hvis panik folkene derude kunne tage en slapper #CoronaDK #FrihedDK #dkpol https://t.co/2UfMXI54e8",[],2021-08-12 19:46:04
266,cruiserlan,"Mortal and ecologically reusable, apart from fiilings in teeth and the aggregated pollution from industrial waste called food and city-air in my body",Earth,3092,1843,222148,8,"Farlig dikotomi af klima og offentlig forbrug, @venstredk

I stedet for at forurenerne betaler for deres forurening, foreslår man at en lille gruppe betaler for subsidier til forurenerne, og skaber splid i samfundet.

Uanstændigt!

#dkpol #dkgreen 

https://t.co/dBT7S5dpZn",[],2021-08-12 19:45:53
267,Jesper461070551,,,147,12,1144,0,@KHegaard @radikale Er pressemøde om #metoo?? #dkpol,"['metoo', 'dkpol']",2021-08-12 19:44:58
268,bjhjuler,"Danmarks største fanklub for #dkbiz #dkgreen #smvdk #dkstartup @DanskIndustri 📲+4523284912, 📬 boh@di.dk","Hovedstaden, Danmark",2869,1691,15545,3,"På besøg hos forsvarsvirksomheden @TenCateArmour; en virksomhed ud af mange, der er med til at spille en afgørende rolle for Danmarks forsvar og sikkerhed. Glædeligt at regeringen viser så stor forståelse for betydningen af den danske forsvarsindustri #dkpol @Trinebramsen https://t.co/4hm4VVJco5",[],2021-08-12 19:44:33
